latitude,longitude,geometry,accident_date,gender,age,road_user_type,road_user_type_desc,accident_type,accident_type_desc,num_of_vehicles,lga_name,stat_div_name,node_type_desc,road_type,location_count
-37.97718235,145.0670511,Point,1470000000000,Male,70,2,Drivers,4,Collision with a fixed object,1,KINGSTON,Melbourne - Inner South,Intersection,Freeway & State Highways,1
-37.60299703,141.7254019,Point,1490000000000,Male,56,2,Drivers,1,Collision with vehicle,2,SOUTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-37.4057323,144.9719142,Point,1550000000000,Male,51,2,Drivers,6,Vehicle overturned (no collision),2,MITCHELL,Country,Non Intersection,Local Roads,1
-37.23182936,143.5165275,Point,1490000000000,Female,20,2,Drivers,4,Collision with a fixed object,1,PYRENEES,Ballarat,Non Intersection,Freeway & State Highways,1
-37.72952822,144.8699006,Point,1460000000000,Male,48,2,Drivers,1,Collision with vehicle,11,MOONEE VALLEY,Melbourne - North West,Non Intersection,Freeway & State Highways,1
-37.8623601,147.4266107,Point,1460000000000,Female,28,2,Drivers,4,Collision with a fixed object,1,EAST GIPPSLAND,Country,Non Intersection,Main Roads,1
-37.96724507,145.0707349,Point,1450000000000,Male,22,4,Motorcyclists,1,Collision with vehicle,2,KINGSTON,Melbourne - Inner South,Intersection,Main Roads,1
-37.797058,144.8741404,Point,1470000000000,Male,47,6,Bicyclists,1,Collision with vehicle,3,MARIBYRNONG,Melbourne - West,Non Intersection,Local Roads,1
-37.68583173,144.4982395,Point,1480000000000,Female,30,2,Drivers,1,Collision with vehicle,2,MOORABOOL,Country,Non Intersection,Freeway & State Highways,1
-37.5410402,143.9481902,Point,1500000000000,Male,62,4,Motorcyclists,1,Collision with vehicle,2,MOORABOOL,Ballarat,Non Intersection,Main Roads,1
-37.96037414,145.0540321,Point,1540000000000,Female,25,2,Drivers,4,Collision with a fixed object,1,KINGSTON,Melbourne - Inner South,Intersection,Freeway & State Highways,1
-36.55380852,144.2489725,Point,1530000000000,Male,30,2,Drivers,6,Vehicle overturned (no collision),1,BENDIGO,Bendigo,Non Intersection,Local Roads,1
-37.77971217,144.6072469,Point,1550000000000,Male,38,2,Drivers,4,Collision with a fixed object,1,MELTON,Melbourne - West,Non Intersection,Local Roads,1
-37.47398722,144.6195919,Point,1430000000000,Male,16,3,Passengers,1,Collision with vehicle,2,MACEDON RANGES,Country,Intersection,Main Roads,1
-34.25552573,142.1070697,Point,1540000000000,Male,32,2,Drivers,1,Collision with vehicle,2,MILDURA,Country,Intersection,Local Roads,1
-37.77888981,145.3802409,Point,1440000000000,Female,16,3,Passengers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.8657901,144.9735898,Point,1490000000000,Male,85,1,Pedestrians,2,Struck Pedestrian,1,PORT PHILLIP,Melbourne - Inner,Non Intersection,Main Roads,1
-37.81722966,145.21346,Point,1530000000000,Female,14,1,Pedestrians,2,Struck Pedestrian,1,MAROONDAH,Melbourne - Outer East,Non Intersection,Freeway & State Highways,1
-37.83324829,145.5161258,Point,1550000000000,Male,60,2,Drivers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.80968948,145.2582826,Point,1550000000000,Female,81,1,Pedestrians,2,Struck Pedestrian,1,MAROONDAH,Melbourne - Outer East,Intersection,Local Roads,1
-38.51016975,143.5513505,Point,1510000000000,Female,16,3,Passengers,5,Collision with some other object,1,COLAC OTWAY,Country,Non Intersection,Local Roads,1
-38.41084021,146.0108793,Point,1390000000000,Male,62,4,Motorcyclists,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Non Intersection,Local Roads,1
-38.16159235,145.9257687,Point,1400000000000,Male,19,2,Drivers,4,Collision with a fixed object,1,BAW BAW,Country,Non Intersection,Main Roads,1
-38.40622074,146.0610799,Point,1410000000000,Female,18,2,Drivers,4,Collision with a fixed object,1,SOUTH GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-36.16974915,146.9128702,Point,1390000000000,Female,7,3,Passengers,4,Collision with a fixed object,1,WODONGA,Country,Non Intersection,Local Roads,2
-36.16974915,146.9128702,Point,1390000000000,Female,11,3,Passengers,4,Collision with a fixed object,1,WODONGA,Country,Non Intersection,Local Roads,2
-37.87659784,143.668822,Point,1470000000000,Male,56,2,Drivers,1,Collision with vehicle,2,GOLDEN PLAINS,Country,Non Intersection,Main Roads,1
-37.55768246,143.8608537,Point,1500000000000,Male,21,3,Passengers,4,Collision with a fixed object,1,BALLARAT,Ballarat,Non Intersection,Local Roads,2
-37.55768246,143.8608537,Point,1500000000000,Male,21,2,Drivers,4,Collision with a fixed object,1,BALLARAT,Ballarat,Non Intersection,Local Roads,2
-37.7442767,144.7789502,Point,1470000000000,Male,37,4,Motorcyclists,1,Collision with vehicle,2,BRIMBANK,Melbourne - West,Intersection,Main Roads,1
-37.7572183,145.3483702,Point,1490000000000,Male,49,4,Motorcyclists,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Intersection,Freeway & State Highways,1
-37.64940591,144.9524213,Point,1540000000000,Male,42,2,Drivers,1,Collision with vehicle,4,HUME,Melbourne - North West,Non Intersection,Main Roads,1
-37.72763517,144.7898784,Point,1390000000000,Female,19,3,Passengers,4,Collision with a fixed object,1,BRIMBANK,Melbourne - West,Intersection,Main Roads,1
-38.00806864,145.0850264,Point,1500000000000,Male,67,1,Pedestrians,2,Struck Pedestrian,1,KINGSTON,Melbourne - Inner South,Intersection,Main Roads,1
-37.85292663,145.1195224,Point,1490000000000,Female,75,1,Pedestrians,2,Struck Pedestrian,1,WHITEHORSE,Melbourne - Inner East,Intersection,Main Roads,1
-37.82698505,145.2007358,Point,1510000000000,Male,33,4,Motorcyclists,1,Collision with vehicle,2,WHITEHORSE,Melbourne - Outer East,Intersection,Local Roads,1
-37.47917013,143.9115263,Point,1390000000000,Male,33,2,Drivers,4,Collision with a fixed object,1,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.37610028,144.5492988,Point,1410000000000,Male,19,3,Passengers,6,Vehicle overturned (no collision),1,MACEDON RANGES,Bendigo,Non Intersection,Freeway & State Highways,2
-37.37610028,144.5492988,Point,1410000000000,Male,17,3,Passengers,6,Vehicle overturned (no collision),1,MACEDON RANGES,Bendigo,Non Intersection,Freeway & State Highways,2
-37.70557396,145.5221722,Point,1540000000000,Male,29,4,Motorcyclists,6,Vehicle overturned (no collision),1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.89285467,145.0882477,Point,1390000000000,Male,45,1,Pedestrians,2,Struck Pedestrian,2,MONASH,Melbourne - Inner South,Intersection,Freeway & State Highways,3
-37.89285467,145.0882477,Point,1390000000000,Male,67,3,Passengers,2,Struck Pedestrian,2,MONASH,Melbourne - Inner South,Intersection,Freeway & State Highways,3
-37.87417611,144.9798717,Point,1390000000000,Male,88,3,Passengers,1,Collision with vehicle,3,PORT PHILLIP,Melbourne - Inner,Intersection,Main Roads,1
-37.2964929,144.9566594,Point,1510000000000,Male,84,2,Drivers,1,Collision with vehicle,2,MITCHELL,Country,Non Intersection,Local Roads,1
-36.43790935,145.32616,Point,1390000000000,Female,18,3,Passengers,4,Collision with a fixed object,1,SHEPPARTON,Country,Non Intersection,Local Roads,1
-37.81549031,145.382097,Point,1390000000000,Male,50,6,Bicyclists,1,Collision with vehicle,3,YARRA RANGES,Melbourne - Outer East,Non Intersection,Tourist Roads,1
-37.08971022,146.1320693,Point,1390000000000,Male,30,2,Drivers,6,Vehicle overturned (no collision),1,MANSFIELD,Country,Non Intersection,Main Roads,1
-36.74695235,142.5228616,Point,1470000000000,Female,56,2,Drivers,1,Collision with vehicle,2,YARRIAMBIACK,Country,Intersection,Main Roads,1
-35.85463434,143.89295,Point,1390000000000,Male,28,3,Passengers,7,Fall from or in moving vehicle,1,GANNAWARRA,Country,Non Intersection,Local Roads,1
-38.3161007,143.6476961,Point,1390000000000,Male,30,1,Pedestrians,2,Struck Pedestrian,1,COLAC OTWAY,Country,Intersection,Freeway & State Highways,1
-38.03519011,145.2112609,Point,1390000000000,Male,80,6,Bicyclists,1,Collision with vehicle,2,DANDENONG,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.51171969,145.4247313,Point,1390000000000,Female,33,2,Drivers,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-37.65733953,145.0200883,Point,1550000000000,Male,27,1,Pedestrians,2,Struck Pedestrian,1,WHITTLESEA,Melbourne - North East,Non Intersection,Main Roads,1
-37.81071916,144.9389992,Point,1390000000000,Female,34,3,Passengers,1,Collision with vehicle,2,MELBOURNE,Melbourne - Inner,Intersection,Freeway & State Highways,1
-38.47632,144.9324586,Point,1390000000000,Male,36,4,Motorcyclists,1,Collision with vehicle,2,MORNINGTON PENINSULA,Metro,Non Intersection,Main Roads,1
-37.75825043,144.7740739,Point,1390000000000,Female,66,2,Drivers,4,Collision with a fixed object,1,BRIMBANK,Melbourne - West,Non Intersection,Local Roads,1
-38.44116506,143.3224896,Point,1390000000000,Male,27,2,Drivers,1,Collision with vehicle,2,COLAC OTWAY,Country,Non Intersection,Main Roads,1
-38.60836968,145.5889329,Point,1420000000000,Male,39,2,Drivers,5,Collision with some other object,1,BASS COAST,Country,Non Intersection,Tourist Roads,1
-38.0706309,144.3748612,Point,1480000000000,Female,45,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Non Intersection,Freeway & State Highways,1
-37.97441065,145.3778014,Point,1390000000000,Male,48,2,Drivers,4,Collision with a fixed object,1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Local Roads,1
-37.89285467,145.0882477,Point,1390000000000,Female,58,3,Passengers,2,Struck Pedestrian,2,MONASH,Melbourne - Inner South,Intersection,Freeway & State Highways,3
-37.97822496,145.0661593,Point,1390000000000,Female,83,3,Passengers,1,Collision with vehicle,2,KINGSTON,Melbourne - Inner South,Intersection,Local Roads,1
-38.08872019,145.1250378,Point,1390000000000,Male,52,2,Drivers,1,Collision with vehicle,2,FRANKSTON,Metro,Non Intersection,Freeway & State Highways,1
-37.94002026,145.0233822,Point,1400000000000,Male,25,2,Drivers,4,Collision with a fixed object,2,BAYSIDE,Melbourne - Inner South,Non Intersection,Main Roads,1
-38.32028136,141.5468328,Point,1490000000000,Male,32,2,Drivers,4,Collision with a fixed object,1,GLENELG,Country,Intersection,Local Roads,1
-37.19359751,145.7101091,Point,1530000000000,Male,53,1,Pedestrians,2,Struck Pedestrian,3,MURRINDINDI,Country,Non Intersection,Local Roads,1
-37.81264831,145.3627288,Point,1460000000000,Male,83,3,Passengers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Tourist Roads,1
-37.7997298,145.3084084,Point,1390000000000,Male,35,2,Drivers,4,Collision with a fixed object,1,MAROONDAH,Melbourne - Outer East,Non Intersection,Local Roads,1
-37.74040937,144.7348553,Point,1390000000000,Male,22,4,Motorcyclists,1,Collision with vehicle,3,MELTON,Melbourne - West,Non Intersection,Local Roads,1
-37.61945377,144.7053022,Point,1440000000000,Male,72,2,Drivers,1,Collision with vehicle,2,MELTON,Melbourne - North West,Intersection,Main Roads,1
-37.8448899,144.9506098,Point,1450000000000,Male,32,4,Motorcyclists,1,Collision with vehicle,2,PORT PHILLIP,Melbourne - Inner,Non Intersection,Local Roads,1
-37.94106412,145.1925718,Point,1490000000000,Male,33,4,Motorcyclists,1,Collision with vehicle,2,DANDENONG,Melbourne - South East,Intersection,Main Roads,1
-38.33696902,144.9609377,Point,1400000000000,Male,28,3,Passengers,4,Collision with a fixed object,2,MORNINGTON PENINSULA,Metro,Intersection,Tourist Roads,2
-38.33696902,144.9609377,Point,1400000000000,Male,31,2,Drivers,4,Collision with a fixed object,2,MORNINGTON PENINSULA,Metro,Intersection,Tourist Roads,2
-37.58476956,144.1511577,Point,1550000000000,Female,19,3,Passengers,6,Vehicle overturned (no collision),1,MOORABOOL,Ballarat,Non Intersection,Freeway & State Highways,1
-37.83834234,145.1185196,Point,1480000000000,Male,27,6,Bicyclists,8,No collision and no object struck,1,WHITEHORSE,Melbourne - Inner East,Non Intersection,Main Roads,1
-37.65497993,145.1687823,Point,1520000000000,Female,39,4,Motorcyclists,1,Collision with vehicle,2,NILLUMBIK,Melbourne - North East,Non Intersection,Local Roads,1
-38.11695569,144.3422102,Point,1550000000000,Male,81,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Intersection,Main Roads,1
-36.43622895,141.1440493,Point,1470000000000,Male,38,2,Drivers,4,Collision with a fixed object,1,WEST WIMMERA,Country,Non Intersection,Local Roads,1
-37.79284001,144.81944,Point,1480000000000,Male,15,2,Drivers,4,Collision with a fixed object,1,BRIMBANK,Melbourne - West,Non Intersection,Local Roads,1
-38.62053348,146.1695467,Point,1530000000000,Male,92,3,Passengers,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Intersection,Freeway & State Highways,2
-38.62053348,146.1695467,Point,1530000000000,Female,86,2,Drivers,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Intersection,Freeway & State Highways,2
-38.23316472,146.3853677,Point,1500000000000,Male,28,2,Drivers,4,Collision with a fixed object,1,LATROBE,Country,Non Intersection,Main Roads,1
-36.36067002,145.3940761,Point,1450000000000,Male,21,6,Bicyclists,2,Struck Pedestrian,2,SHEPPARTON,Country,Non Intersection,Local Roads,1
-37.76846028,144.7013633,Point,1530000000000,Female,10,3,Passengers,1,Collision with vehicle,3,MELTON,Melbourne - West,Non Intersection,Main Roads,2
-37.76846028,144.7013633,Point,1530000000000,Male,4,3,Passengers,1,Collision with vehicle,3,MELTON,Melbourne - West,Non Intersection,Main Roads,2
-37.94462608,145.1036308,Point,1490000000000,Male,40,3,Passengers,4,Collision with a fixed object,1,KINGSTON,Melbourne - South East,Non Intersection,Local Roads,1
-36.34754235,145.4318407,Point,1390000000000,Male,61,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Main Roads,1
-38.17321047,145.4028199,Point,1400000000000,Male,61,2,Drivers,3,Struck animal,2,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,1
-37.73704033,144.8925734,Point,1400000000000,Female,91,1,Pedestrians,2,Struck Pedestrian,1,MOONEE VALLEY,Melbourne - Inner,Non Intersection,Local Roads,1
-37.55891965,145.330721,Point,1460000000000,Male,21,4,Motorcyclists,1,Collision with vehicle,3,NILLUMBIK,Melbourne - North East,Non Intersection,Main Roads,1
-37.67715638,145.0508854,Point,1400000000000,Male,22,4,Motorcyclists,1,Collision with vehicle,2,WHITTLESEA,Melbourne - North East,Intersection,Local Roads,1
-37.10742537,143.6164925,Point,1400000000000,Male,24,4,Motorcyclists,1,Collision with vehicle,2,CENTRAL GOLDFIELDS,Ballarat,Non Intersection,Local Roads,1
-37.28212472,144.5914108,Point,1400000000000,Male,43,1,Pedestrians,2,Struck Pedestrian,1,MACEDON RANGES,Bendigo,Non Intersection,Local Roads,1
-38.20323233,145.6308931,Point,1390000000000,Female,6,3,Passengers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Intersection,Local Roads,4
-38.20323233,145.6308931,Point,1390000000000,Male,2,3,Passengers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Intersection,Local Roads,4
-38.20323233,145.6308931,Point,1390000000000,Female,33,3,Passengers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Intersection,Local Roads,4
-38.20323233,145.6308931,Point,1390000000000,Male,37,2,Drivers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Intersection,Local Roads,4
-37.67894033,145.0010399,Point,1400000000000,Male,73,1,Pedestrians,2,Struck Pedestrian,1,WHITTLESEA,Melbourne - North East,Non Intersection,Local Roads,1
-37.75821786,147.4842718,Point,1400000000000,Female,38,2,Drivers,4,Collision with a fixed object,1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.04823105,142.737249,Point,1400000000000,Female,51,3,Passengers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-37.87319778,145.2478311,Point,1400000000000,Male,83,2,Drivers,1,Collision with vehicle,3,KNOX,Melbourne - Outer East,Intersection,Freeway & State Highways,1
-36.61999668,146.2643166,Point,1400000000000,Male,42,2,Drivers,4,Collision with a fixed object,1,WANGARATTA,Country,Non Intersection,Local Roads,1
-37.70045648,141.9115219,Point,1540000000000,Male,25,2,Drivers,4,Collision with a fixed object,1,SOUTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-38.16209411,141.2857586,Point,1400000000000,Male,53,2,Drivers,1,Collision with vehicle,2,GLENELG,Country,Non Intersection,Main Roads,1
-37.8053396,145.0827868,Point,1400000000000,Male,78,1,Pedestrians,2,Struck Pedestrian,2,BOROONDARA,Melbourne - Inner East,Non Intersection,Main Roads,1
-38.34330569,143.141591,Point,1400000000000,Male,67,2,Drivers,1,Collision with vehicle,2,CORANGAMITE,Country,Intersection,Main Roads,1
-36.74166014,146.9797051,Point,1400000000000,Male,24,3,Passengers,4,Collision with a fixed object,1,ALPINE,Country,Non Intersection,Local Roads,1
-37.75666972,144.9748682,Point,1400000000000,Male,77,1,Pedestrians,2,Struck Pedestrian,1,MORELAND,Melbourne - Inner,Intersection,Main Roads,2
-37.57602981,143.8281284,Point,1470000000000,Male,22,4,Motorcyclists,4,Collision with a fixed object,1,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.95765491,145.1134817,Point,1400000000000,Male,22,4,Motorcyclists,1,Collision with vehicle,2,KINGSTON,Melbourne - South East,Intersection,Main Roads,1
-37.76352537,144.8625596,Point,1400000000000,Male,75,1,Pedestrians,2,Struck Pedestrian,1,MOONEE VALLEY,Melbourne - North West,Intersection,Main Roads,1
-36.06970976,145.2683829,Point,1400000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,MOIRA,Country,Non Intersection,Local Roads,1
-38.17763072,145.2939599,Point,1400000000000,Male,26,1,Pedestrians,2,Struck Pedestrian,1,CASEY,Melbourne - South East,Non Intersection,Local Roads,1
-38.00456185,145.259654,Point,1510000000000,Male,32,2,Drivers,1,Collision with vehicle,3,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-36.60687109,145.4785702,Point,1390000000000,Male,19,3,Passengers,6,Vehicle overturned (no collision),1,STRATHBOGIE,Country,Non Intersection,Main Roads,2
-36.60687109,145.4785702,Point,1390000000000,Male,29,3,Passengers,6,Vehicle overturned (no collision),1,STRATHBOGIE,Country,Non Intersection,Main Roads,2
-36.65715829,142.0446457,Point,1400000000000,Male,43,2,Drivers,1,Collision with vehicle,2,HORSHAM,Country,Intersection,Local Roads,1
-38.14667601,145.1357299,Point,1500000000000,Female,16,3,Passengers,4,Collision with a fixed object,1,FRANKSTON,Metro,Intersection,Freeway & State Highways,1
-37.77418574,144.8043319,Point,1400000000000,Male,53,1,Pedestrians,2,Struck Pedestrian,1,BRIMBANK,Melbourne - West,Non Intersection,Main Roads,1
-36.93394953,144.7146345,Point,1400000000000,Male,23,1,Pedestrians,2,Struck Pedestrian,1,BENDIGO,Bendigo,Intersection,Local Roads,1
-38.14594973,146.2905393,Point,1400000000000,Male,24,1,Pedestrians,2,Struck Pedestrian,1,LATROBE,Country,Non Intersection,Local Roads,1
-37.94906996,145.04461,Point,1400000000000,Male,54,6,Bicyclists,1,Collision with vehicle,2,KINGSTON,Melbourne - Inner South,Non Intersection,Local Roads,1
-37.84485173,144.9786855,Point,1400000000000,Male,30,4,Motorcyclists,1,Collision with vehicle,2,MELBOURNE,Melbourne - Inner,Intersection,Main Roads,1
-37.64689765,144.9774796,Point,1550000000000,Female,15,2,Drivers,6,Vehicle overturned (no collision),1,WHITTLESEA,Melbourne - North East,Non Intersection,Main Roads,1
-37.95963421,147.1058493,Point,1400000000000,Female,36,1,Pedestrians,2,Struck Pedestrian,1,WELLINGTON,Country,Non Intersection,Main Roads,1
-37.61890984,145.1359586,Point,1400000000000,Female,58,2,Drivers,1,Collision with vehicle,2,NILLUMBIK,Melbourne - North East,Non Intersection,Local Roads,1
-37.53365,145.41462,Point,1400000000000,Male,69,2,Drivers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Freeway & State Highways,1
-37.96887921,144.5571392,Point,1400000000000,Male,23,1,Pedestrians,2,Struck Pedestrian,1,WYNDHAM,Melbourne - West,Non Intersection,Freeway & State Highways,1
